lon,lat,radar_freeboard_20_ku,radar_freeboard_smoothed_20_ku
223.918705,73.848099,0.3829,
216.871169,70.111585,0.3457,
216.863159,70.106288,0.0763,
216.859156,70.103639,0.1519,
216.855154,70.100991,0.0932,
216.851151,70.098341,2.8058,
216.847151,70.095693,2.6785,
