lon,lat,radar_freeboard_20_ku,radar_freeboard_smoothed_20_ku
341.912240,78.445752,,-0.6106
341.901067,78.447719,,-0.6106
341.889891,78.449686,,-0.6106
341.878708,78.451654,,-0.6106
341.867527,78.453620,,-0.6106
341.856337,78.455586,,-0.6106
341.845149,78.457551,,-0.6106
341.833951,78.459517,,-0.6106
341.822752,78.461482,,-0.6106
341.811550,78.463446,,-0.6106
341.800341,78.465410,,-0.6106
341.789131,78.467374,,-0.6098
341.777918,78.469337,,-0.6091
341.766701,78.471299,,-0.6090
341.755480,78.473262,,-0.6079
341.744256,78.475223,,-0.6067
341.733028,78.477185,,-0.6054
341.721796,78.479146,,-0.6039
341.710561,78.481106,,-0.6023
341.699321,78.483067,,-0.6028
341.688079,78.485026,,-0.6041
341.676832,78.486986,,-0.6061
341.665582,78.488945,,-0.6089
341.654328,78.490903,,-0.6125
341.643070,78.492861,,-0.6168
341.631808,78.494819,,-0.6190
341.620541,78.496776,,-0.6220
341.609272,78.498733,,-0.6284
341.597999,78.500690,,-0.6355
341.586720,78.502646,,-0.6398
341.575440,78.504602,,-0.6468
341.564156,78.506557,,-0.6577
341.552869,78.508512,-0.3506,-0.6690
341.541577,78.510466,,-0.6762
341.530282,78.512420,-0.7721,-0.6835
341.518984,78.514373,-0.4837,-0.6911
341.507679,78.516327,0.2363,-0.6991
341.496372,78.518280,,-0.7076
341.485063,78.520232,,-0.7165
341.473749,78.522184,,-0.7260
341.462432,78.524135,,-0.7358
341.451111,78.526086,,-0.7462
341.439786,78.528036,,-0.7570
341.428458,78.529987,,-0.7683
341.417126,78.531936,,-0.7821
341.405787,78.533886,,-0.7940
341.394448,78.535835,,-0.8106
341.383104,78.537783,-0.5160,-0.8273
341.371757,78.539731,-0.4648,-0.8426
341.360406,78.541679,,-0.8601
341.349052,78.543626,,-0.8814
341.337693,78.545573,,-0.8995
341.326331,78.547519,,-0.9177
341.314966,78.549465,,-0.9361
341.303593,78.551411,,-0.9553
341.292220,78.553356,,-0.9744
341.280843,78.555301,,-0.9963
341.201097,78.568902,-0.3107,
341.109728,78.584421,-0.0463,
341.006653,78.601847,-0.5953,
340.995182,78.603781,-0.4467,
340.672433,78.657762,,-0.9954
340.660852,78.659683,,-0.9781
340.649268,78.661604,,-0.9610
340.637676,78.663525,,-0.9485
340.626084,78.665445,,-0.9280
340.614485,78.667365,,-0.9080
340.602886,78.669285,,-0.8883
340.591282,78.671203,,-0.8691
340.579675,78.673122,,-0.8523
340.568064,78.675040,,-0.8338
340.556449,78.676957,,-0.8157
340.544827,78.678875,,-0.7980
340.533204,78.680791,,-0.7807
340.521575,78.682708,-0.6716,-0.7638
340.509945,78.684624,-0.7246,-0.7473
340.498308,78.686540,-0.3204,-0.7312
340.486670,78.688454,,-0.7156
340.475028,78.690369,,-0.7002
340.463382,78.692283,,-0.6853
340.451733,78.694197,,-0.6706
340.440080,78.696110,,-0.6563
340.428422,78.698022,,-0.6424
340.416762,78.699935,,-0.6355
340.405094,78.701847,,-0.6292
340.393426,78.703758,,-0.6184
340.381754,78.705669,,-0.6080
340.370078,78.707580,,-0.5981
340.358398,78.709490,,-0.5885
340.346714,78.711399,,-0.5793
340.335026,78.713308,,-0.5705
340.323335,78.715217,,-0.5622
340.311640,78.717125,,-0.5609
340.299938,78.719033,,-0.5552
340.288235,78.720941,,-0.5435
340.276525,78.722848,,-0.5323
340.264815,78.724755,,-0.5268
340.253097,78.726661,,-0.5168
340.241379,78.728567,,-0.5119
340.229657,78.730472,,-0.5032
340.217928,78.732377,,-0.4945
340.206196,78.734282,,-0.4903
340.194462,78.736186,,-0.4851
340.182721,78.738090,,-0.4799
340.170980,78.739993,,-0.4747
340.159235,78.741895,,-0.4695
340.147486,78.743797,,-0.4643
340.135730,78.745699,,-0.4591
340.123974,78.747600,,-0.4539
340.112213,78.749501,,-0.4487
340.100446,78.751402,,-0.4435
340.088677,78.753301,,-0.4383
340.076905,78.755201,,-0.4331
340.065127,78.757100,,-0.4279
340.053347,78.758999,,-0.4227
340.041563,78.760897,,-0.4175
340.029775,78.762794,,-0.4123
340.017981,78.764692,,-0.4071
340.006185,78.766589,,-0.4019
339.994386,78.768485,,-0.3967
339.982583,78.770381,,-0.3915
339.970776,78.772276,,-0.3863
339.958966,78.774171,,-0.3811
339.947151,78.776065,,-0.3759
339.935332,78.777959,,-0.3707
339.923510,78.779853,,-0.3655
339.911684,78.781746,,-0.3603
339.899853,78.783639,,-0.3551
339.888016,78.785531,,-0.3499
339.876179,78.787423,,-0.3447
