lon,lat,radar_freeboard_20_ku,radar_freeboard_smoothed_20_ku
262.570396,81.162330,,0.1580
262.551549,81.163035,,0.1575
262.532699,81.163739,,0.1571
262.513847,81.164442,,0.1566
262.494991,81.165144,,0.1562
262.476133,81.165845,,0.1559
262.457272,81.166545,,0.1555
262.438408,81.167244,,0.1552
262.419541,81.167942,,0.1549
262.400671,81.168640,,0.1546
262.381798,81.169336,,0.1542
262.362922,81.170032,,0.1539
262.344043,81.170727,,0.1536
262.325162,81.171420,,0.1533
262.306277,81.172113,,0.1529
262.287389,81.172805,,0.1526
262.268498,81.173496,,0.1523
262.249606,81.174186,,0.1520
262.230709,81.174875,,0.1516
262.211810,81.175563,,0.1513
262.192908,81.176250,,0.1510
262.174003,81.176937,,0.1507
262.155096,81.177622,,0.1503
262.136185,81.178307,,0.1500
262.117271,81.178990,,0.1497
262.098355,81.179673,,0.1494
262.079436,81.180354,,0.1490
262.060514,81.181035,,0.1487
262.041594,81.181715,,0.1484
262.022666,81.182394,,0.1481
262.003735,81.183072,,0.1477
261.984801,81.183749,,0.1466
261.965865,81.184425,,0.1447
261.946926,81.185100,,0.1428
261.927984,81.185774,,0.1409
261.909039,81.186448,,0.1390
261.890091,81.187120,,0.1371
261.871141,81.187792,,0.1352
261.852187,81.188462,,0.1333
261.833231,81.189132,,0.1314
261.814271,81.189801,,0.1295
261.795309,81.190468,,0.1276
261.776344,81.191135,,0.1257
261.757377,81.191801,,0.1238
261.738406,81.192466,,0.1219
261.719438,81.193130,,0.1200
261.700462,81.193793,,0.1181
261.681483,81.194455,,0.1161
261.662501,81.195117,,0.1142
261.643517,81.195777,,0.1123
261.624529,81.196437,,0.1104
261.605539,81.197095,,0.1085
261.586547,81.197753,,0.1066
261.567551,81.198409,,0.1047
261.548553,81.199065,,0.1028
261.529552,81.199720,,0.1009
261.510548,81.200373,,0.0990
261.491541,81.201026,,0.0971
261.472531,81.201678,,0.0952
261.453520,81.202329,,0.0933
261.434505,81.202979,,0.0914
261.415487,81.203629,,0.0895
261.396466,81.204277,,0.0876
261.377443,81.204924,,0.0857
261.358417,81.205570,,0.0838
261.339389,81.206216,,0.0819
261.320357,81.206860,,0.0800
261.301323,81.207504,,0.0781
261.282286,81.208147,,0.0770
261.263247,81.208788,,0.0766
261.244204,81.209429,,0.0763
261.225160,81.210069,,0.0760
261.206112,81.210708,,0.0757
261.187061,81.211346,,0.0753
261.168013,81.211982,,0.0750
261.148957,81.212618,,0.0747
261.129899,81.213254,,0.0744
261.110838,81.213888,,0.0740
261.091774,81.214521,,0.0737
261.072707,81.215153,,0.0734
261.053638,81.215785,,0.0731
261.034565,81.216415,,0.0727
261.015491,81.217045,,0.0724
260.996413,81.217673,,0.0721
260.977333,81.218301,,0.0718
260.958250,81.218928,,0.0714
260.939165,81.219553,,0.0711
260.920076,81.220178,,0.0708
260.900985,81.220802,,0.0705
260.881892,81.221425,,0.0701
260.862796,81.222047,,0.0698
260.843697,81.222668,,0.0695
260.824595,81.223288,,0.0692
260.805491,81.223908,,0.0688
260.786384,81.224526,,0.0685
260.767275,81.225143,,0.0682
260.748162,81.225759,,0.0679
260.729048,81.226375,,0.0675
260.709931,81.226989,,0.0672
260.690811,81.227603,,0.0669
260.671688,81.228216,,0.0666
260.652563,81.228827,,0.0662
260.633435,81.229438,,0.0659
260.614305,81.230048,,0.0656
260.595172,81.230657,,0.0653
260.576037,81.231264,,0.0649
260.556898,81.231871,,0.0646
260.537758,81.232477,,0.0643
260.518615,81.233082,,0.0640
260.499469,81.233687,,0.0636
260.480320,81.234290,,0.0633
260.461169,81.234892,,0.0630
260.442015,81.235493,,0.0627
260.422859,81.236094,,0.0623
260.403700,81.236693,,0.0620
260.384539,81.237291,,0.0617
260.365375,81.237889,,0.0614
260.346209,81.238486,,0.0611
260.327040,81.239081,,0.0607
260.307868,81.239676,,0.0604
260.288694,81.240270,,0.0601
260.269517,81.240862,,0.0598
260.250338,81.241454,,0.0594
260.231156,81.242045,,0.0608
260.211971,81.242635,,0.0622
260.192785,81.243224,,0.0636
260.173595,81.243812,,0.0650
260.154403,81.244399,,0.0664
260.135209,81.244986,,0.0677
260.116012,81.245571,,0.0691
260.096812,81.246155,,0.0705
260.077610,81.246738,,0.0719
260.058405,81.247321,,0.0733
260.039198,81.247902,,0.0747
260.019988,81.248483,,0.0760
260.000776,81.249062,,0.0774
259.981561,81.249641,,0.0788
259.962344,81.250219,,0.0802
259.943124,81.250795,,0.0816
259.923902,81.251371,,0.0830
259.904678,81.251946,,0.0843
259.885451,81.252520,,0.0857
259.866221,81.253093,,0.0871
259.846989,81.253665,,0.0885
259.827755,81.254236,,0.0899
259.808518,81.254806,,0.0913
259.789279,81.255375,,0.0926
259.770037,81.255943,,0.0940
259.750798,81.256510,,0.0954
259.731551,81.257076,,0.0952
259.712302,81.257641,,0.0949
259.693051,81.258206,,0.0946
259.673797,81.258769,,0.0958
259.654540,81.259332,,0.0955
259.635281,81.259893,,0.0951
259.616020,81.260454,,0.0948
259.596757,81.261013,,0.0945
259.577491,81.261572,,0.0942
259.558222,81.262130,,0.0938
259.538951,81.262686,,0.0935
259.519678,81.263242,,0.0932
259.500402,81.263797,,0.0929
259.481124,81.264351,,0.0925
259.461844,81.264904,,0.0922
259.442561,81.265456,,0.0919
259.423275,81.266007,,0.0916
259.403988,81.266557,,0.0912
259.384698,81.267106,,0.0909
259.365405,81.267654,,0.0906
259.346110,81.268201,,0.0903
259.326813,81.268748,,0.0899
259.307513,81.269293,,0.0896
259.288211,81.269837,,0.0893
259.268907,81.270381,,0.0890
259.249600,81.270923,,0.0886
259.230291,81.271465,,0.0883
259.210979,81.272005,,0.0880
259.191665,81.272545,,0.0877
259.172349,81.273083,,0.0873
259.153030,81.273621,,0.0870
259.133710,81.274158,,0.0867
259.114387,81.274693,,0.0864
259.095061,81.275228,,0.0860
259.075733,81.275762,,0.0857
259.056403,81.276295,,0.0854
259.037070,81.276827,,0.0851
259.017736,81.277358,,0.0847
258.998399,81.277888,,0.0844
258.979060,81.278417,,0.0841
258.959718,81.278945,,0.0838
258.940374,81.279472,,0.0834
258.921028,81.279998,,0.0831
258.901680,81.280524,,0.0828
258.882329,81.281048,,0.0825
258.862976,81.281571,,0.0821
258.843621,81.282093,,0.0818
258.824263,81.282615,,0.0815
258.804904,81.283135,,0.0812
258.785542,81.283655,,0.0808
258.766177,81.284173,,0.0805
258.746811,81.284691,,0.0802
258.727442,81.285207,,0.0799
258.708071,81.285723,,0.0795
258.688697,81.286238,,0.0792
258.669322,81.286751,,0.0789
258.649944,81.287264,,0.0788
258.630564,81.287776,,0.0788
258.611181,81.288287,,0.0787
258.591797,81.288797,,0.0787
258.572410,81.289305,,0.0786
258.553021,81.289813,,0.0786
258.533630,81.290320,,0.0786
258.514236,81.290826,,0.0785
258.494841,81.291331,,0.0785
258.475443,81.291836,,0.0784
258.456042,81.292339,,0.0784
258.436640,81.292841,,0.0783
258.417236,81.293342,,0.0783
258.397829,81.293842,,0.0782
258.378420,81.294342,,0.0782
258.359009,81.294840,,0.0781
258.339596,81.295337,,0.0781
258.320180,81.295834,,0.0780
258.300762,81.296329,,0.0780
258.281342,81.296824,,0.0779
258.261921,81.297317,,0.0779
258.242496,81.297810,,0.0778
258.223070,81.298301,,0.0778
258.203641,81.298792,,0.0777
258.184211,81.299281,,0.0777
258.164778,81.299770,,0.0776
258.145343,81.300258,,0.0776
258.125906,81.300745,,0.0776
258.106468,81.301230,,0.0775
258.087026,81.301715,,0.0775
258.067583,81.302199,,0.0774
258.048138,81.302682,,0.0774
258.028690,81.303164,,0.0773
258.009241,81.303645,,0.0773
257.989789,81.304125,,0.0772
257.970335,81.304604,,0.0772
257.950879,81.305082,,0.0768
257.931421,81.305559,,0.0765
257.911961,81.306035,,0.0762
257.892499,81.306510,,0.0759
257.873035,81.306984,,0.0755
257.853568,81.307458,,0.0752
257.834100,81.307930,,0.0749
257.814629,81.308401,,0.0746
257.795157,81.308872,,0.0742
257.775682,81.309341,,0.0739
257.756205,81.309809,,0.0736
257.736726,81.310277,,0.0733
257.717245,81.310743,,0.0729
257.697763,81.311209,,0.0726
257.678278,81.311673,,0.0723
257.658790,81.312137,,0.0720
257.639301,81.312599,,0.0716
257.619810,81.313061,,0.0713
257.600317,81.313522,,0.0710
257.580821,81.313981,,0.0707
257.561325,81.314440,,0.0703
257.541825,81.314898,,0.0700
257.522324,81.315354,,0.0697
257.502821,81.315810,,0.0694
257.483315,81.316265,,0.0690
257.463808,81.316719,,0.0687
257.444299,81.317172,,0.0684
257.424787,81.317624,,0.0681
257.405274,81.318075,,0.0677
257.385759,81.318525,,0.0674
257.366241,81.318974,,0.0671
257.346722,81.319422,,0.0668
257.327201,81.319869,,0.0664
257.307677,81.320315,,0.0661
257.288152,81.320760,,0.0658
257.268626,81.321204,,0.0655
257.249096,81.321647,,0.0651
257.229565,81.322089,,0.0648
257.210033,81.322531,,0.0645
257.190498,81.322971,,0.0642
257.170961,81.323410,,0.0638
257.151422,81.323849,,0.0635
257.131881,81.324286,,0.0632
257.112339,81.324722,,0.0629
257.092794,81.325158,,0.0625
257.073248,81.325592,,0.0622
257.053700,81.326025,,0.0619
257.034149,81.326458,,0.0616
257.014597,81.326889,,0.0612
256.995043,81.327320,,0.0609
256.975487,81.327750,,0.0606
256.955929,81.328178,,0.0603
256.936369,81.328606,,0.0599
256.916807,81.329032,,0.0596
256.897244,81.329458,,0.0593
256.877678,81.329883,,0.0590
256.858111,81.330306,,0.0586
256.838541,81.330729,,0.0583
256.818970,81.331151,,0.0580
256.799397,81.331572,,0.0577
256.779822,81.331991,,0.0573
256.760246,81.332410,,0.0570
256.740667,81.332828,,0.0567
256.721087,81.333245,,0.0564
256.701505,81.333661,,0.0560
256.681920,81.334076,,0.0557
256.662335,81.334490,,0.0554
256.642747,81.334903,,0.0551
256.623157,81.335315,,0.0547
256.603566,81.335726,,0.0544
256.583972,81.336136,,0.0541
256.564377,81.336545,,0.0538
256.544780,81.336953,,0.0534
256.525181,81.337360,,0.0531
256.505581,81.337766,,0.0534
256.485978,81.338171,,0.0538
256.466374,81.338576,,0.0541
256.446768,81.338979,,0.0544
256.427160,81.339381,,0.0547
256.407551,81.339782,,0.0550
256.387940,81.340183,,0.0554
256.368327,81.340582,,0.0557
256.348712,81.340980,,0.0560
256.329095,81.341377,,0.0563
256.309477,81.341774,,0.0566
256.289856,81.342169,,0.0570
256.270235,81.342564,,0.0573
256.250611,81.342957,,0.0572
256.230986,81.343349,,0.0588
256.211359,81.343741,,0.0604
256.191730,81.344131,,0.0620
256.172099,81.344521,,0.0636
256.152467,81.344909,,0.0652
256.132833,81.345297,,0.0668
256.113197,81.345683,,0.0683
256.093559,81.346069,,0.0699
256.073920,81.346454,,0.0715
256.054279,81.346837,,0.0731
256.034637,81.347220,,0.0747
256.014992,81.347602,,0.0763
255.995346,81.347982,,0.0779
255.975699,81.348362,,0.0795
255.956049,81.348741,,0.0811
255.936398,81.349118,,0.0827
255.916745,81.349495,,0.0843
255.897091,81.349871,,0.0858
255.877435,81.350246,,0.0874
255.857777,81.350620,,0.0890
255.838118,81.350992,,0.0906
255.818457,81.351364,,0.0922
255.798794,81.351735,,0.0923
255.779129,81.352105,,0.0932
255.759463,81.352474,,0.0941
255.739796,81.352842,,0.0950
255.720126,81.353209,,0.0959
255.700455,81.353575,,0.0968
255.680783,81.353940,,0.0977
255.661108,81.354304,,0.0986
255.641432,81.354667,,0.0995
255.621754,81.355029,,0.1004
255.602075,81.355390,,0.1012
255.582394,81.355750,,0.1021
255.562712,81.356109,,0.1030
255.543028,81.356467,,0.1039
255.523342,81.356824,,0.1036
255.503655,81.357180,,0.1033
255.483966,81.357535,,0.1029
255.464276,81.357889,,0.1026
255.444584,81.358243,,0.1023
255.424890,81.358595,,0.1020
255.405195,81.358946,,0.1016
255.385498,81.359296,,0.1013
255.365800,81.359645,,0.1010
255.346101,81.359994,,0.1007
255.326399,81.360341,,0.1003
255.306696,81.360687,,0.1000
255.286992,81.361032,,0.0997
255.267286,81.361377,,0.0994
255.247578,81.361720,,0.0990
255.227869,81.362062,,0.0987
255.208159,81.362404,,0.0984
255.188447,81.362744,,0.0981
255.168733,81.363083,,0.0977
255.149018,81.363422,,0.0974
255.129301,81.363759,,0.0971
255.109583,81.364096,,0.0968
255.089863,81.364431,,0.0964
255.070142,81.364766,,0.0961
255.050420,81.365099,,0.0958
255.030696,81.365431,,0.0955
255.010970,81.365763,,0.0951
254.991243,81.366093,,0.0948
254.971514,81.366423,,0.0940
254.951784,81.366752,,0.0925
254.932052,81.367079,,0.0909
254.912320,81.367406,,0.0892
254.892586,81.367731,,0.0873
254.872849,81.368056,,0.0853
254.853112,81.368379,,0.0840
254.833373,81.368702,,0.0825
254.813633,81.369023,,0.0808
254.793891,81.369344,,0.0789
254.774148,81.369664,,0.0768
254.754403,81.369982,,0.0747
254.734657,81.370300,,0.0725
254.714909,81.370617,,0.0703
254.695160,81.370932,,0.0681
254.675410,81.371247,,0.0656
254.655658,81.371561,,0.0631
254.635904,81.371874,,0.0604
254.616150,81.372185,0.1148,0.0572
254.596394,81.372496,,0.0547
254.576636,81.372806,,0.0525
254.556878,81.373114,,0.0503
254.537118,81.373422,,0.0482
254.517356,81.373729,,0.0462
254.497593,81.374035,,0.0442
254.477829,81.374340,,0.0423
254.458063,81.374643,,0.0404
254.438296,81.374946,,0.0386
254.418528,81.375248,,0.0369
254.398758,81.375549,,0.0352
254.378987,81.375849,,0.0336
254.359215,81.376148,,0.0320
254.339441,81.376445,,0.0305
254.319666,81.376742,,0.0291
254.299890,81.377038,,0.0277
254.280112,81.377333,,0.0264
254.260333,81.377627,,0.0251
254.240552,81.377920,0.0139,0.0245
254.220771,81.378212,,0.0247
254.200988,81.378503,,0.0247
254.181203,81.378793,,0.0250
254.161418,81.379082,,0.0256
254.141631,81.379370,,0.0282
254.121843,81.379657,,0.0290
254.102054,81.379943,,0.0280
254.082263,81.380227,,0.0270
254.062471,81.380511,,0.0270
254.042677,81.380794,,0.0271
254.022883,81.381076,,0.0259
254.003087,81.381357,,0.0248
253.983289,81.381637,,0.0264
253.963491,81.381917,,0.0280
253.943692,81.382195,,0.0295
253.923891,81.382472,,0.0310
253.904088,81.382748,,0.0325
253.884285,81.383023,,0.0326
253.864480,81.383297,,0.0334
253.844674,81.383570,,0.0337
253.824867,81.383842,,0.0337
253.805058,81.384113,,0.0335
253.785249,81.384383,0.0642,0.0331
253.765438,81.384652,,0.0325
253.745625,81.384920,,0.0316
253.725812,81.385187,,0.0305
253.705997,81.385454,,0.0291
253.686181,81.385719,,0.0275
253.666364,81.385983,,0.0257
253.646546,81.386246,,0.0237
253.626727,81.386508,,0.0214
253.606907,81.386769,,0.0184
253.587085,81.387029,,0.0162
253.567263,81.387289,,0.0139
253.547439,81.387547,,0.0105
253.527614,81.387804,,0.0083
253.507788,81.388060,,0.0058
253.487960,81.388315,,0.0031
253.468132,81.388569,,-0.0021
253.448302,81.388823,,-0.0075
253.428471,81.389075,,-0.0133
253.408639,81.389326,,-0.0185
253.388806,81.389576,,-0.0241
253.368972,81.389825,,-0.0303
253.349137,81.390074,,-0.0364
253.329300,81.390321,,-0.0427
253.309463,81.390567,,-0.0494
253.289624,81.390812,,-0.0549
253.269785,81.391056,,-0.0603
253.249944,81.391300,,-0.0655
253.230102,81.391542,,-0.0706
253.210258,81.391783,,-0.0758
253.190415,81.392023,,-0.0809
253.170569,81.392263,,-0.0860
253.150723,81.392501,,-0.0910
253.130875,81.392738,,-0.0969
253.111027,81.392975,,-0.1028
253.091177,81.393210,,-0.1067
253.071327,81.393444,,-0.1122
253.051475,81.393677,,-0.1157
253.031622,81.393910,,-0.1209
253.011768,81.394141,,-0.1239
252.991913,81.394371,,-0.1268
252.972057,81.394600,,-0.1297
252.952200,81.394829,,-0.1325
252.932342,81.395056,,-0.1367
252.912483,81.395282,,-0.1407
252.892622,81.395508,,-0.1426
252.872761,81.395732,,-0.1462
252.852899,81.395955,,-0.1485
252.833036,81.396178,,-0.1507
252.813172,81.396399,,-0.1545
252.793307,81.396619,-0.2596,-0.1570
252.773440,81.396839,,-0.1595
252.753573,81.397057,,-0.1632
252.733705,81.397274,,-0.1656
252.713836,81.397490,,-0.1678
252.693966,81.397706,,-0.1700
252.674095,81.397920,,-0.1721
252.654223,81.398133,,-0.1740
252.634350,81.398346,,-0.1760
252.614477,81.398557,,-0.1774
252.594602,81.398767,,-0.1784
252.574726,81.398977,,-0.1811
252.554849,81.399185,,-0.1825
252.534972,81.399392,,-0.1835
252.515093,81.399599,,-0.1842
252.495214,81.399804,,-0.1846
252.475334,81.400009,,-0.1846
252.455452,81.400212,,-0.1842
252.435570,81.400414,,-0.1836
252.415687,81.400616,,-0.1828
252.395802,81.400816,,-0.1826
252.375917,81.401015,-0.4398,-0.1827
252.356032,81.401214,-0.2853,-0.1822
252.336145,81.401411,-0.2779,-0.1817
252.316257,81.401607,-0.3878,-0.1809
252.296368,81.401803,-0.2333,-0.1799
252.276479,81.401997,,-0.1786
252.256588,81.402190,,-0.1772
252.236697,81.402383,,-0.1751
252.216805,81.402574,,-0.1727
252.196912,81.402764,,-0.1715
252.177018,81.402954,,-0.1699
252.157123,81.403142,,-0.1685
252.137228,81.403329,,-0.1669
252.117331,81.403516,,-0.1651
252.097433,81.403701,,-0.1630
252.077535,81.403886,,-0.1606
252.057636,81.404069,,-0.1580
252.037736,81.404251,,-0.1552
252.017835,81.404433,,-0.1511
251.997934,81.404613,,-0.1476
251.978031,81.404792,,-0.1438
251.958128,81.404971,,-0.1398
251.938224,81.405148,,-0.1356
251.918319,81.405324,,-0.1311
251.898413,81.405500,,-0.1259
251.878507,81.405674,,-0.1213
251.858600,81.405847,,-0.1167
251.838692,81.406020,,-0.1120
251.818784,81.406191,,-0.1074
251.798874,81.406362,,-0.1028
251.778964,81.406531,,-0.0982
251.759053,81.406699,,-0.0935
251.739142,81.406867,,-0.0889
251.719229,81.407033,,-0.0843
251.699316,81.407198,,-0.0797
251.679402,81.407363,,-0.0750
251.659487,81.407526,,-0.0694
251.639572,81.407688,,-0.0643
251.619656,81.407850,,-0.0596
251.599739,81.408010,,-0.0546
251.579821,81.408169,,-0.0498
251.559903,81.408328,,-0.0450
251.539984,81.408485,,-0.0401
251.520064,81.408641,,-0.0353
251.500143,81.408797,,-0.0295
251.480222,81.408951,,-0.0237
251.460300,81.409104,,-0.0179
251.440378,81.409257,,-0.0121
251.420454,81.409408,,-0.0063
251.400530,81.409558,,-0.0005
251.380605,81.409707,,0.0053
251.360680,81.409856,,0.0111
251.340754,81.410003,,0.0169
251.320827,81.410149,,0.0227
251.300900,81.410295,,0.0285
251.280972,81.410439,,0.0343
251.261043,81.410582,,0.0401
251.241113,81.410725,,0.0460
251.221183,81.410866,,0.0518
251.201253,81.411006,,0.0576
251.181321,81.411146,,0.0634
251.161389,81.411284,,0.0692
251.141457,81.411421,,0.0747
251.121523,81.411557,,0.0801
251.101589,81.411693,,0.0852
251.081655,81.411827,,0.0897
251.061720,81.411960,,0.0940
251.041784,81.412092,,0.0981
251.021847,81.412224,,0.1019
251.001911,81.412354,,0.1056
250.981973,81.412483,,0.1089
250.962035,81.412612,,0.1121
250.942096,81.412739,,0.1150
250.922158,81.412865,,0.1180
250.902218,81.412990,,0.1204
250.882278,81.413115,,0.1231
250.862337,81.413238,,0.1251
250.842396,81.413360,,0.1274
250.822453,81.413481,,0.1287
250.802511,81.413601,0.0368,0.1300
250.782568,81.413721,,0.1311
250.762624,81.413839,,0.1327
250.742680,81.413956,,0.1336
250.722735,81.414072,,0.1343
250.702791,81.414188,,0.1349
250.682845,81.414302,,0.1356
250.662899,81.414415,,0.1362
250.642952,81.414527,,0.1369
250.623004,81.414638,,0.1378
250.603057,81.414749,,0.1384
250.583109,81.414858,,0.1387
250.563160,81.414966,,0.1389
250.543210,81.415073,0.1805,0.1388
250.523260,81.415179,,0.1385
250.503310,81.415285,0.1815,0.1381
250.483359,81.415389,,0.1370
250.463408,81.415492,,0.1357
250.443457,81.415594,,0.1341
250.423504,81.415695,,0.1329
250.403552,81.415795,,0.1322
250.383599,81.415895,,0.1314
250.363645,81.415993,,0.1307
250.343691,81.416090,,0.1298
250.323737,81.416186,0.0664,0.1290
250.303782,81.416281,0.0410,0.1282
250.283827,81.416375,0.1075,0.1274
250.263871,81.416468,,0.1266
250.243915,81.416560,,0.1259
250.223958,81.416652,,0.1251
250.204001,81.416742,,0.1244
250.184044,81.416831,,0.1236
250.164086,81.416919,,0.1231
250.144127,81.417006,,0.1223
250.124169,81.417092,,0.1216
250.104210,81.417177,,0.1204
250.084251,81.417261,,0.1204
250.064291,81.417344,,0.1204
250.044331,81.417426,,0.1204
250.024370,81.417507,,0.1194
250.004409,81.417588,,0.1191
249.984449,81.417667,,0.1188
249.964487,81.417745,,0.1183
249.944525,81.417822,,0.1176
249.924563,81.417898,,0.1167
249.904600,81.417973,,0.1155
249.884637,81.418047,,0.1138
249.864674,81.418120,,0.1120
249.844711,81.418192,,0.1107
249.824747,81.418263,,0.1094
249.804782,81.418333,,0.1081
249.784818,81.418402,,0.1068
249.764853,81.418470,,0.1051
249.744888,81.418537,,0.1035
249.724922,81.418603,,0.1017
249.704956,81.418668,,0.1000
249.684990,81.418732,,0.0986
249.665024,81.418795,,0.0971
249.645057,81.418857,,0.0957
249.625090,81.418918,,0.0942
249.605123,81.418978,,0.0928
249.585156,81.419037,,0.0913
249.565188,81.419095,,0.0899
249.545220,81.419152,,0.0884
249.525252,81.419207,,0.0870
249.505283,81.419262,,0.0856
249.485314,81.419316,,0.0840
249.465345,81.419369,,0.0824
249.445376,81.419421,,0.0809
249.425407,81.419472,,0.0793
249.405437,81.419522,,0.0778
249.385467,81.419571,,0.0756
249.365497,81.419619,,0.0733
249.345526,81.419666,,0.0712
249.325556,81.419712,,0.0692
249.305585,81.419756,,0.0666
249.285614,81.419800,,0.0646
249.265642,81.419843,,0.0620
249.245671,81.419885,,0.0594
249.225699,81.419926,,0.0567
249.205727,81.419966,,0.0540
249.185755,81.420005,,0.0524
249.165783,81.420042,,0.0501
249.145811,81.420079,,0.0481
249.125838,81.420115,,0.0466
249.105865,81.420150,,0.0452
249.085893,81.420184,,0.0440
249.065920,81.420216,,0.0432
249.045947,81.420248,,0.0427
249.025973,81.420279,-0.2233,0.0426
249.006000,81.420309,-0.4369,0.0435
248.986026,81.420338,,0.0437
248.966053,81.420365,,0.0438
248.946079,81.420392,0.2925,0.0450
248.926105,81.420418,,0.0450
248.906131,81.420443,0.2327,0.0450
248.886157,81.420466,0.1035,0.0451
248.866183,81.420489,,0.0452
248.846209,81.420511,0.0609,0.0454
248.826234,81.420532,,0.0465
